filename,algorithm,,population,stepSize,time,memory,generation
gosperglidergun.rle,hashlife,,2086,2,3.81,17190456,12216
gosperglidergun.rle,hashlife,,2096,2,3.91,19049568,12218
gosperglidergun.rle,hashlife,,2083,2,3.985,20944224,12220
gosperglidergun.rle,hashlife,,2089,2,4.035,22858136,12222
gosperglidergun.rle,hashlife,,2091,2,4.14,24810480,12224
gosperglidergun.rle,hashlife,,2079,2,4.16,14530112,12226
gosperglidergun.rle,hashlife,,2088,2,4.12,16490536,12228
gosperglidergun.rle,hashlife,,2089,2,3.13,18091704,12230
gosperglidergun.rle,hashlife,,2084,2,9.26,22259472,12232
gosperglidergun.rle,hashlife,,2078,2,4.225,24234512,12234
gosperglidergun.rle,hashlife,,2082,2,4.015,26109104,12236
gosperglidergun.rle,hashlife,,2085,2,3.815,15606032,12238
gosperglidergun.rle,hashlife,,2076,2,3.735,17394288,12240
gosperglidergun.rle,hashlife,,2083,2,3.79,19168408,12242
gosperglidergun.rle,hashlife,,2091,2,3.885,21515784,12244
gosperglidergun.rle,hashlife,,2091,2,3.865,23340992,12246
gosperglidergun.rle,hashlife,,2101,2,3.91,25182832,12248
gosperglidergun.rle,hashlife,,2088,2,4.035,27100448,12250
gosperglidergun.rle,hashlife,,2094,2,4.72,11404008,12252
gosperglidergun.rle,hashlife,,2096,2,4.25,13352600,12254
gosperglidergun.rle,hashlife,,2084,2,4.205,15328840,12256
gosperglidergun.rle,hashlife,,2093,2,4.065,17279136,12258
gosperglidergun.rle,hashlife,,2094,2,4.295,19282880,12260
gosperglidergun.rle,hashlife,,2089,2,3.1,20877104,12262
gosperglidergun.rle,hashlife,,2083,2,9.29,25046728,12264
gosperglidergun.rle,hashlife,,2087,2,4.39,8711720,12266
gosperglidergun.rle,hashlife,,2090,2,3.86,10564920,12268
gosperglidergun.rle,hashlife,,2081,2,3.845,12382880,12270
gosperglidergun.rle,hashlife,,2088,2,3.66,14162976,12272
gosperglidergun.rle,hashlife,,2096,2,3.63,15946168,12274
gosperglidergun.rle,hashlife,,2096,2,3.895,18149104,12276
gosperglidergun.rle,hashlife,,2106,2,3.815,19975320,12278
gosperglidergun.rle,hashlife,,2093,2,4.07,10049336,12280
gosperglidergun.rle,hashlife,,2099,2,3.935,11939384,12282
gosperglidergun.rle,hashlife,,2101,2,4.025,13853104,12284
gosperglidergun.rle,hashlife,,2089,2,4.09,15802912,12286
gosperglidergun.rle,hashlife,,2098,2,4.005,17722336,12288
gosperglidergun.rle,hashlife,,2099,2,4.18,19706432,12290
gosperglidergun.rle,hashlife,,2094,2,4.3,21723080,12292
gosperglidergun.rle,hashlife,,2088,2,3.08,10812896,12294
gosperglidergun.rle,hashlife,,2092,2,9.19,14988232,12296
gosperglidergun.rle,hashlife,,2095,2,4.085,16912480,12298
gosperglidergun.rle,hashlife,,2086,2,3.895,18763336,12300
gosperglidergun.rle,hashlife,,2093,2,3.84,20602528,12302
gosperglidergun.rle,hashlife,,2101,2,3.71,22388792,12304
gosperglidergun.rle,hashlife,,2101,2,3.72,12263208,12306
gosperglidergun.rle,hashlife,,2111,2,3.915,14486392,12308
gosperglidergun.rle,hashlife,,2098,2,3.915,16357584,12310
gosperglidergun.rle,hashlife,,2104,2,3.96,18235400,12312
gosperglidergun.rle,hashlife,,2106,2,4.095,20180376,12314
gosperglidergun.rle,hashlife,,2094,2,4.145,22122328,12316
gosperglidergun.rle,hashlife,,2103,2,4.065,24050400,12318
gosperglidergun.rle,hashlife,,2104,2,4.145,13859264,12320
gosperglidergun.rle,hashlife,,2099,2,4.37,15883616,12322
gosperglidergun.rle,hashlife,,2093,2,4.305,17889968,12324
gosperglidergun.rle,hashlife,,2097,2,3.12,19485784,12326
gosperglidergun.rle,hashlife,,2100,2,9.26,23644360,12328
gosperglidergun.rle,hashlife,,2091,2,4.07,25553152,12330
gosperglidergun.rle,hashlife,,2098,2,3.955000001,14965432,12332
gosperglidergun.rle,hashlife,,2106,2,3.8,16782480,12334
gosperglidergun.rle,hashlife,,2106,2,3.78,18585912,12336
gosperglidergun.rle,hashlife,,2116,2,3.76,20380264,12338
gosperglidergun.rle,hashlife,,2103,2,4.009999999,22885328,12340
gosperglidergun.rle,hashlife,,2109,2,3.935,24740040,12342
gosperglidergun.rle,hashlife,,2111,2,4.075,26641840,12344
gosperglidergun.rle,hashlife,,2099,2,4.055,16429520,12346
gosperglidergun.rle,hashlife,,2108,2,3.975,18315760,12348
gosperglidergun.rle,hashlife,,2109,2,4.18,20269064,12350
gosperglidergun.rle,hashlife,,2104,2,4.25,22253648,12352
gosperglidergun.rle,hashlife,,2098,2,4.255,24235624,12354
gosperglidergun.rle,hashlife,,2102,2,4.255,26224888,12356
gosperglidergun.rle,hashlife,,2105,2,3.16,27827008,12358
gosperglidergun.rle,hashlife,,2096,2,9.12,13561616,12360
gosperglidergun.rle,hashlife,,2103,2,4.115,15471968,12362
gosperglidergun.rle,hashlife,,2111,2,3.83,17311552,12364
gosperglidergun.rle,hashlife,,2111,2,3.84,19152256,12366
gosperglidergun.rle,hashlife,,2121,2,3.85,20976976,12368
gosperglidergun.rle,hashlife,,2108,2,3.77,9158544,12370
gosperglidergun.rle,hashlife,,2114,2,3.96,11453968,12372
gosperglidergun.rle,hashlife,,2116,2,4.01,13367360,12374
gosperglidergun.rle,hashlife,,2104,2,4.024999999,15291792,12376
gosperglidergun.rle,hashlife,,2113,2,3.950000001,17195472,12378
gosperglidergun.rle,hashlife,,2114,2,4.05,19143648,12380
gosperglidergun.rle,hashlife,,2109,2,4.195,21130960,12382
gosperglidergun.rle,hashlife,,2103,2,4.165,10791128,12384
gosperglidergun.rle,hashlife,,2107,2,4.245,12796952,12386
gosperglidergun.rle,hashlife,,2110,2,4.135,11049608,12388
gosperglidergun.rle,hashlife,,2101,2,3.145,12651424,12390
gosperglidergun.rle,hashlife,,2108,2,9.165,16820520,12392
gosperglidergun.rle,hashlife,,2116,2,4.005,18722424,12394
gosperglidergun.rle,hashlife,,2116,2,3.89,20572520,12396
gosperglidergun.rle,hashlife,,2126,2,3.905,22425160,12398
gosperglidergun.rle,hashlife,,2113,2,4.605,12157344,12400
gosperglidergun.rle,hashlife,,2119,2,4.19,9564576,12402
gosperglidergun.rle,hashlife,,2121,2,4.1,11855312,12404
gosperglidergun.rle,hashlife,,2109,2,4.015,13757664,12406
gosperglidergun.rle,hashlife,,2118,2,3.925,15628584,12408
gosperglidergun.rle,hashlife,,2119,2,4.09,17584824,12410
gosperglidergun.rle,hashlife,,2114,2,4.075,10074224,12412
gosperglidergun.rle,hashlife,,2108,2,4.115,12041592,12414
gosperglidergun.rle,hashlife,,2112,2,4.115,14007928,12416
gosperglidergun.rle,hashlife,,2115,2,4.11,15973728,12418
gosperglidergun.rle,hashlife,,2106,2,4.065,17927840,12420
gosperglidergun.rle,hashlife,,2113,2,3.125,10537880,12422
gosperglidergun.rle,hashlife,,2121,2,9.245,14710616,12424
gosperglidergun.rle,hashlife,,2121,2,4.075,16633424,12426
gosperglidergun.rle,hashlife,,2131,2,3.925,18509744,12428
gosperglidergun.rle,hashlife,,2118,2,4.01,20392160,12430
gosperglidergun.rle,hashlife,,2124,2,3.795,8767000,12432
gosperglidergun.rle,hashlife,,2126,2,3.91,10647808,12434
gosperglidergun.rle,hashlife,,2114,2,4.08,12940168,12436
gosperglidergun.rle,hashlife,,2123,2,3.92,14806144,12438
gosperglidergun.rle,hashlife,,2124,2,4.03,16749848,12440
gosperglidergun.rle,hashlife,,2119,2,4.155,18744680,12442
gosperglidergun.rle,hashlife,,2113,2,4.1,20695080,12444
gosperglidergun.rle,hashlife,,2117,2,7.555,10364008,12446
gosperglidergun.rle,hashlife,,2120,2,4.095000001,12317840,12448
gosperglidergun.rle,hashlife,,2111,2,4.045,14260056,12450
gosperglidergun.rle,hashlife,,2118,2,4.105,16213992,12452
gosperglidergun.rle,hashlife,,2126,2,3.135,17820120,12454
gosperglidergun.rle,hashlife,,2126,2,9.285,22006360,12456
gosperglidergun.rle,hashlife,,2136,2,4.05,11582216,12458
gosperglidergun.rle,hashlife,,2123,2,4,13477096,12460
gosperglidergun.rle,hashlife,,2129,2,3.935,15347408,12462
gosperglidergun.rle,hashlife,,2131,2,3.95,17224280,12464
gosperglidergun.rle,hashlife,,2119,2,3.95,19101248,12466
gosperglidergun.rle,hashlife,,2128,2,3.97,21338216,12468
gosperglidergun.rle,hashlife,,2129,2,4.045,23244112,12470
gosperglidergun.rle,hashlife,,2124,2,4.064999999,12985632,12472
gosperglidergun.rle,hashlife,,2118,2,4.12,14923384,12474
gosperglidergun.rle,hashlife,,2122,2,4.185,16853184,12476
gosperglidergun.rle,hashlife,,2125,2,4.11,18780872,12478
gosperglidergun.rle,hashlife,,2116,2,4.035,20699760,12480
gosperglidergun.rle,hashlife,,2123,2,4.085,22631432,12482
gosperglidergun.rle,hashlife,,2131,2,4.135,24590800,12484
gosperglidergun.rle,hashlife,,2131,2,3.53,13711336,12486
gosperglidergun.rle,hashlife,,2141,2,9.785,14010120,12488
gosperglidergun.rle,hashlife,,2128,2,4.21,15971992,12490
gosperglidergun.rle,hashlife,,2134,2,3.950000001,17854080,12492
gosperglidergun.rle,hashlife,,2136,2,4.015,19785416,12494
gosperglidergun.rle,hashlife,,2124,2,3.965,21652272,12496
gosperglidergun.rle,hashlife,,2133,2,3.835,9717168,12498
gosperglidergun.rle,hashlife,,2134,2,3.94,11625288,12500
gosperglidergun.rle,hashlife,,2129,2,4.02,13557608,12502
gosperglidergun.rle,hashlife,,2123,2,4.005,15479920,12504
gosperglidergun.rle,hashlife,,2127,2,4.025,17420928,12506
gosperglidergun.rle,hashlife,,2130,2,3.97,19334440,12508
gosperglidergun.rle,hashlife,,2121,2,3.95,21251760,12510
gosperglidergun.rle,hashlife,,2128,2,3.945,10743608,12512
gosperglidergun.rle,hashlife,,2136,2,4.07,12702984,12514
gosperglidergun.rle,hashlife,,2136,2,4.205,11053392,12516
gosperglidergun.rle,hashlife,,2146,2,3.12,12667616,12518
gosperglidergun.rle,hashlife,,2133,2,9.245,16885824,12520
gosperglidergun.rle,hashlife,,2139,2,4.125,18831016,12522
gosperglidergun.rle,hashlife,,2141,2,4.08,20760904,12524
gosperglidergun.rle,hashlife,,2129,2,3.98,22655304,12526
gosperglidergun.rle,hashlife,,2138,2,3.815,9047200,12528
gosperglidergun.rle,hashlife,,2139,2,4.03,11316944,12530
gosperglidergun.rle,hashlife,,2134,2,3.985,13226696,12532
gosperglidergun.rle,hashlife,,2128,2,3.985,15126256,12534
gosperglidergun.rle,hashlife,,2132,2,3.98,17029080,12536
gosperglidergun.rle,hashlife,,2135,2,4.06,10147368,12538
gosperglidergun.rle,hashlife,,2126,2,3.86,12020256,12540
gosperglidergun.rle,hashlife,,2133,2,3.98,13932088,12542
gosperglidergun.rle,hashlife,,2141,2,4.04,15882464,12544
gosperglidergun.rle,hashlife,,2141,2,4.105,17848664,12546
gosperglidergun.rle,hashlife,,2151,2,4.15,11000408,12548
gosperglidergun.rle,hashlife,,2138,2,3.095,12611832,12550
gosperglidergun.rle,hashlife,,2144,2,9.275,16879584,12552
gosperglidergun.rle,hashlife,,2146,2,4.195,18877952,12554
gosperglidergun.rle,hashlife,,2134,2,4.035,20794176,12556
gosperglidergun.rle,hashlife,,2143,2,3.845,8921936,12558
gosperglidergun.rle,hashlife,,2144,2,3.895,10833552,12560
gosperglidergun.rle,hashlife,,2139,2,4.045,13430360,12562
gosperglidergun.rle,hashlife,,2133,2,3.925,15331136,12564
gosperglidergun.rle,hashlife,,2137,2,3.945,17256520,12566
gosperglidergun.rle,hashlife,,2140,2,3.905,19147752,12568
gosperglidergun.rle,hashlife,,2131,2,3.905,21031688,12570
gosperglidergun.rle,hashlife,,2138,2,3.885,10404424,12572
gosperglidergun.rle,hashlife,,2146,2,3.96,12327336,12574
gosperglidergun.rle,hashlife,,2146,2,4.09,14284904,12576
gosperglidergun.rle,hashlife,,2156,2,4.125,16263720,12578
gosperglidergun.rle,hashlife,,2143,2,4.2,18269464,12580
gosperglidergun.rle,hashlife,,2149,2,3.125,19885384,12582
gosperglidergun.rle,hashlife,,2151,2,9.335,24123280,12584
gosperglidergun.rle,hashlife,,2139,2,4.1,11868920,12586
gosperglidergun.rle,hashlife,,2148,2,3.875,13742960,12588
gosperglidergun.rle,hashlife,,2149,2,4.005,15660224,12590
gosperglidergun.rle,hashlife,,2144,2,3.97,17559672,12592
gosperglidergun.rle,hashlife,,2138,2,4.015,20154352,12594
gosperglidergun.rle,hashlife,,2142,2,3.925,22033968,12596
gosperglidergun.rle,hashlife,,2145,2,3.87,23905744,12598
gosperglidergun.rle,hashlife,,2136,2,3.77,13171832,12600
gosperglidergun.rle,hashlife,,2143,2,4.02,15050600,12602
gosperglidergun.rle,hashlife,,2151,2,3.91,16937840,12604
gosperglidergun.rle,hashlife,,2151,2,4.029999999,18867184,12606
gosperglidergun.rle,hashlife,,2161,2,4.1,20815688,12608
gosperglidergun.rle,hashlife,,2148,2,4.180000001,22807608,12610
gosperglidergun.rle,hashlife,,2154,2,4.245,24821528,12612
gosperglidergun.rle,hashlife,,2156,2,3.095,10896904,12614
gosperglidergun.rle,hashlife,,2144,2,9.29,15120160,12616
gosperglidergun.rle,hashlife,,2153,2,4.055,17062616,12618
gosperglidergun.rle,hashlife,,2154,2,4.055,18994848,12620
gosperglidergun.rle,hashlife,,2149,2,4.06,20926480,12622
gosperglidergun.rle,hashlife,,2143,2,4.024999999,22827896,12624
gosperglidergun.rle,hashlife,,2147,2,4.565,10039408,12626
gosperglidergun.rle,hashlife,,2150,2,3.805,11909368,12628
gosperglidergun.rle,hashlife,,2141,2,3.755,13755160,12630
gosperglidergun.rle,hashlife,,2148,2,3.855,15622768,12632
gosperglidergun.rle,hashlife,,2156,2,3.919999999,17517128,12634
gosperglidergun.rle,hashlife,,2156,2,3.97,19443448,12636
gosperglidergun.rle,hashlife,,2166,2,4.005,21385920,12638
gosperglidergun.rle,hashlife,,2153,2,4.11,11063352,12640
gosperglidergun.rle,hashlife,,2159,2,4.165,13067168,12642
gosperglidergun.rle,hashlife,,2161,2,4.245,15104944,12644
gosperglidergun.rle,hashlife,,2149,2,3.105,16724816,12646
gosperglidergun.rle,hashlife,,2158,2,9.18,20897976,12648
gosperglidergun.rle,hashlife,,2159,2,4.235,22900472,12650
gosperglidergun.rle,hashlife,,2154,2,4.1,12272776,12652
gosperglidergun.rle,hashlife,,2148,2,4.025,14202032,12654
gosperglidergun.rle,hashlife,,2152,2,3.95,16080016,12656
gosperglidergun.rle,hashlife,,2155,2,3.94,18465400,12658
gosperglidergun.rle,hashlife,,2146,2,3.78,20286792,12660
gosperglidergun.rle,hashlife,,2153,2,3.825,22130360,12662
gosperglidergun.rle,hashlife,,2161,2,3.885,23986112,12664
gosperglidergun.rle,hashlife,,2161,2,4.055,13609832,12666
gosperglidergun.rle,hashlife,,2171,2,3.975,15517944,12668
gosperglidergun.rle,hashlife,,2158,2,4.135,17477784,12670
gosperglidergun.rle,hashlife,,2164,2,4.19,19452760,12672
gosperglidergun.rle,hashlife,,2166,2,4.285,21482240,12674
gosperglidergun.rle,hashlife,,2154,2,4.36,23524040,12676
gosperglidergun.rle,hashlife,,2163,2,3.15,25141616,12678
gosperglidergun.rle,hashlife,,2164,2,9.695,16945392,12680
gosperglidergun.rle,hashlife,,2159,2,4.404999999,18961680,12682
gosperglidergun.rle,hashlife,,2153,2,4.31,20916352,12684
gosperglidergun.rle,hashlife,,2157,2,4.09,22824824,12686
gosperglidergun.rle,hashlife,,2160,2,3.94,24675280,12688
gosperglidergun.rle,hashlife,,2151,2,3.83,26488848,12690
gosperglidergun.rle,hashlife,,2158,2,4.065,16553752,12692
gosperglidergun.rle,hashlife,,2166,2,3.95,18408792,12694
gosperglidergun.rle,hashlife,,2166,2,4.015,20282376,12696
gosperglidergun.rle,hashlife,,2176,2,4.08,22194312,12698
gosperglidergun.rle,hashlife,,2163,2,4.185,24168520,12700
gosperglidergun.rle,hashlife,,2169,2,4.25,26151656,12702
gosperglidergun.rle,hashlife,,2171,2,4.36,28157624,12704
gosperglidergun.rle,hashlife,,2159,2,4.375,17502048,12706
gosperglidergun.rle,hashlife,,2168,2,5.9,20553472,12708
gosperglidergun.rle,hashlife,,2169,2,3.08,11504480,12710
gosperglidergun.rle,hashlife,,2164,2,9.25,15744120,12712
gosperglidergun.rle,hashlife,,2158,2,4.315,17763568,12714
gosperglidergun.rle,hashlife,,2162,2,3.975,19685888,12716
gosperglidergun.rle,hashlife,,2165,2,3.86,21563288,12718
gosperglidergun.rle,hashlife,,2156,2,3.78,23393360,12720
gosperglidergun.rle,hashlife,,2163,2,3.899999999,9694656,12722
gosperglidergun.rle,hashlife,,2171,2,3.84,12044040,12724
gosperglidergun.rle,hashlife,,2171,2,3.795,13906576,12726
gosperglidergun.rle,hashlife,,2181,2,3.85,15784840,12728
gosperglidergun.rle,hashlife,,2168,2,3.995,17721496,12730
gosperglidergun.rle,hashlife,,2174,2,3.955,19657008,12732
gosperglidergun.rle,hashlife,,2176,2,4.125,21638920,12734
gosperglidergun.rle,hashlife,,2164,2,4.145,11327696,12736
gosperglidergun.rle,hashlife,,2173,2,4.08,13312688,12738
gosperglidergun.rle,hashlife,,2174,2,4.235,15350616,12740
gosperglidergun.rle,hashlife,,2169,2,3.15,16974944,12742
gosperglidergun.rle,hashlife,,2163,2,9.25,21208080,12744
gosperglidergun.rle,hashlife,,2167,2,4.13,23190288,12746
gosperglidergun.rle,hashlife,,2170,2,3.905,12456256,12748
gosperglidergun.rle,hashlife,,2161,2,3.81,14317680,12750
gosperglidergun.rle,hashlife,,2168,2,3.72,16144824,12752
gosperglidergun.rle,hashlife,,2176,2,3.725,17966968,12754
gosperglidergun.rle,hashlife,,2176,2,3.96,20474280,12756
gosperglidergun.rle,hashlife,,2186,2,3.875,22349992,12758
gosperglidergun.rle,hashlife,,2173,2,4.005,24269040,12760
gosperglidergun.rle,hashlife,,2179,2,4.135,13891280,12762
gosperglidergun.rle,hashlife,,2181,2,4.09,15857856,12764
gosperglidergun.rle,hashlife,,2169,2,4.17,17860288,12766
gosperglidergun.rle,hashlife,,2178,2,4.115,19833624,12768
gosperglidergun.rle,hashlife,,2179,2,4.27,21871696,12770
gosperglidergun.rle,hashlife,,2174,2,4.365,23937200,12772
gosperglidergun.rle,hashlife,,2168,2,3.129999999,25562960,12774
gosperglidergun.rle,hashlife,,2172,2,9.3,17208600,12776
gosperglidergun.rle,hashlife,,2175,2,4.09,19168280,12778
gosperglidergun.rle,hashlife,,2166,2,4.06,21060376,12780
gosperglidergun.rle,hashlife,,2173,2,3.86,22917216,12782
gosperglidergun.rle,hashlife,,2181,2,3.805,24736360,12784
gosperglidergun.rle,hashlife,,2181,2,3.865,26561064,12786
gosperglidergun.rle,hashlife,,2191,2,3.92,16633688,12788
gosperglidergun.rle,hashlife,,2178,2,3.935000001,18528088,12790
gosperglidergun.rle,hashlife,,2184,2,4.035,20433400,12792
gosperglidergun.rle,hashlife,,2186,2,4.155,22397616,12794
gosperglidergun.rle,hashlife,,2174,2,4.145,24363264,12796
gosperglidergun.rle,hashlife,,2183,2,4.105,26309696,12798
gosperglidergun.rle,hashlife,,2184,2,4.195,28316960,12800
gosperglidergun.rle,hashlife,,2179,2,4.305,17724208,12802
gosperglidergun.rle,hashlife,,2173,2,4.375,19755176,12804
gosperglidergun.rle,hashlife,,2177,2,3.115,21386544,12806
gosperglidergun.rle,hashlife,,2180,2,9.295,25620960,12808
gosperglidergun.rle,hashlife,,2171,2,4.07,27554912,12810
gosperglidergun.rle,hashlife,,2178,2,3.88,29429544,12812
gosperglidergun.rle,hashlife,,2186,2,3.785,9558080,12814
gosperglidergun.rle,hashlife,,2186,2,3.89,11401384,12816
gosperglidergun.rle,hashlife,,2196,2,3.78,13246616,12818
gosperglidergun.rle,hashlife,,2183,2,4.13,15538608,12820
gosperglidergun.rle,hashlife,,2189,2,4.11,17443496,12822
gosperglidergun.rle,hashlife,,2191,2,4.53,10532264,12824
gosperglidergun.rle,hashlife,,2179,2,4.080000001,12524040,12826
gosperglidergun.rle,hashlife,,2188,2,4.035,14460664,12828
gosperglidergun.rle,hashlife,,2189,2,4.23,16472624,12830
gosperglidergun.rle,hashlife,,2184,2,4.255,18507984,12832
gosperglidergun.rle,hashlife,,2178,2,4.290000001,20540320,12834
gosperglidergun.rle,hashlife,,2182,2,4.34,22575056,12836
gosperglidergun.rle,hashlife,,2185,2,3.12,11394072,12838
gosperglidergun.rle,hashlife,,2176,2,9.205,15593912,12840
gosperglidergun.rle,hashlife,,2183,2,4.03,17519072,12842
gosperglidergun.rle,hashlife,,2191,2,3.945,19389992,12844
gosperglidergun.rle,hashlife,,2191,2,3.945,21263912,12846
gosperglidergun.rle,hashlife,,2201,2,3.875,23113104,12848
gosperglidergun.rle,hashlife,,2188,2,3.875,12863592,12850
gosperglidergun.rle,hashlife,,2194,2,4.06,15519408,12852
gosperglidergun.rle,hashlife,,2196,2,4.175,17448664,12854
gosperglidergun.rle,hashlife,,2184,2,4.09,19389792,12856
gosperglidergun.rle,hashlife,,2193,2,4.09,21311832,12858
gosperglidergun.rle,hashlife,,2194,2,4.18,23278032,12860
gosperglidergun.rle,hashlife,,2189,2,4.285,25283080,12862
gosperglidergun.rle,hashlife,,2183,2,4.305,14425056,12864
gosperglidergun.rle,hashlife,,2187,2,4.275,16437872,12866
gosperglidergun.rle,hashlife,,2190,2,4.225,18431512,12868
gosperglidergun.rle,hashlife,,2181,2,3.175,20061368,12870
gosperglidergun.rle,hashlife,,2188,2,9.32,24260584,12872
gosperglidergun.rle,hashlife,,2196,2,4.02,26178328,12874
gosperglidergun.rle,hashlife,,2196,2,5.56,8397816,12876
gosperglidergun.rle,hashlife,,2206,2,4.895,8530920,12878
gosperglidergun.rle,hashlife,,2193,2,4.585,8702712,12880
gosperglidergun.rle,hashlife,,2199,2,4.455,8845016,12882
gosperglidergun.rle,hashlife,,2201,2,4.855,9427928,12884
gosperglidergun.rle,hashlife,,2189,2,4.555,9594880,12886
gosperglidergun.rle,hashlife,,2198,2,4.295,9738592,12888
gosperglidergun.rle,hashlife,,2199,2,4.34,9942064,12890
gosperglidergun.rle,hashlife,,2194,2,4.48,10001056,12892
gosperglidergun.rle,hashlife,,2188,2,4.475,11230176,12894
gosperglidergun.rle,hashlife,,2192,2,4.294999999,11426728,12896
gosperglidergun.rle,hashlife,,2195,2,4.23,11380440,12898
gosperglidergun.rle,hashlife,,2186,2,4.07,11536280,12900
gosperglidergun.rle,hashlife,,2193,2,3.15,11348904,12902
gosperglidergun.rle,hashlife,,2201,2,10.37,12374744,12904
gosperglidergun.rle,hashlife,,2201,2,4.285,12657144,12906
gosperglidergun.rle,hashlife,,2211,2,3.965,9285360,12908
gosperglidergun.rle,hashlife,,2198,2,4.165,11202960,12910
gosperglidergun.rle,hashlife,,2204,2,3.82,9566112,12912
gosperglidergun.rle,hashlife,,2206,2,4.125,11467632,12914
gosperglidergun.rle,hashlife,,2194,2,4.18,10309776,12916
gosperglidergun.rle,hashlife,,2203,2,3.925,12208576,12918
gosperglidergun.rle,hashlife,,2204,2,4.225,10519984,12920
gosperglidergun.rle,hashlife,,2199,2,4.12,12517224,12922
gosperglidergun.rle,hashlife,,2193,2,4.07,10873984,12924
gosperglidergun.rle,hashlife,,2197,2,4.14,12855000,12926
gosperglidergun.rle,hashlife,,2200,2,4.045,11202528,12928
gosperglidergun.rle,hashlife,,2191,2,4.02,13167472,12930
gosperglidergun.rle,hashlife,,2198,2,4.045,11534704,12932
gosperglidergun.rle,hashlife,,2206,2,3.125,13169304,12934
gosperglidergun.rle,hashlife,,2206,2,9.31,14087328,12936
gosperglidergun.rle,hashlife,,2216,2,4.14,12519032,12938
gosperglidergun.rle,hashlife,,2203,2,3.98,14445744,12940
gosperglidergun.rle,hashlife,,2209,2,3.895,12850656,12942
gosperglidergun.rle,hashlife,,2211,2,4.04,14762584,12944
gosperglidergun.rle,hashlife,,2199,2,4.175,13433552,12946
gosperglidergun.rle,hashlife,,2208,2,3.875,15318008,12948
gosperglidergun.rle,hashlife,,2209,2,4.135,13584744,12950
gosperglidergun.rle,hashlife,,2204,2,4.095,15558600,12952
gosperglidergun.rle,hashlife,,2198,2,4.095,13943832,12954
gosperglidergun.rle,hashlife,,2202,2,4.185,15914512,12956
gosperglidergun.rle,hashlife,,2205,2,4.25,17883248,12958
gosperglidergun.rle,hashlife,,2196,2,4.365,19836688,12960
gosperglidergun.rle,hashlife,,2203,2,4.17,14587712,12962
gosperglidergun.rle,hashlife,,2211,2,4.060000001,16573576,12964
gosperglidergun.rle,hashlife,,2211,2,3.295,18213912,12966
gosperglidergun.rle,hashlife,,2221,2,10.97,15054112,12968
gosperglidergun.rle,hashlife,,2208,2,4.55,17031784,12970
gosperglidergun.rle,hashlife,,2214,2,4.595,9811520,12972
gosperglidergun.rle,hashlife,,2216,2,4.045,11756912,12974
gosperglidergun.rle,hashlife,,2204,2,3.925,13654144,12976
gosperglidergun.rle,hashlife,,2213,2,3.865,15508160,12978
gosperglidergun.rle,hashlife,,2214,2,4.305,9518392,12980
gosperglidergun.rle,hashlife,,2209,2,4.105,11481816,12982
gosperglidergun.rle,hashlife,,2203,2,4.025,13426704,12984
gosperglidergun.rle,hashlife,,2207,2,4.15,15382056,12986
gosperglidergun.rle,hashlife,,2210,2,4.02,10041248,12988
gosperglidergun.rle,hashlife,,2201,2,3.945,11978952,12990
gosperglidergun.rle,hashlife,,2208,2,4.105,13923144,12992
gosperglidergun.rle,hashlife,,2216,2,4.1,15899640,12994
gosperglidergun.rle,hashlife,,2216,2,4.28,10730064,12996
gosperglidergun.rle,hashlife,,2226,2,3.36,12380024,12998
gosperglidergun.rle,hashlife,,2213,2,9.63,16656336,13000
gosperglidergun.rle,hashlife,,2219,2,4.135,11474376,13002
gosperglidergun.rle,hashlife,,2221,2,4.155,13435808,13004
gosperglidergun.rle,hashlife,,2209,2,4.115,8689952,13006
gosperglidergun.rle,hashlife,,2218,2,3.835,10579296,13008
gosperglidergun.rle,hashlife,,2219,2,4.2,12893752,13010
gosperglidergun.rle,hashlife,,2214,2,4.12,14844816,13012
gosperglidergun.rle,hashlife,,2208,2,4.065,9719136,13014
gosperglidergun.rle,hashlife,,2212,2,4.035,11657168,13016
gosperglidergun.rle,hashlife,,2215,2,4.095,13605504,13018
gosperglidergun.rle,hashlife,,2206,2,3.89,15518424,13020
gosperglidergun.rle,hashlife,,2213,2,3.965,10350328,13022
gosperglidergun.rle,hashlife,,2221,2,4.1,12321320,13024
gosperglidergun.rle,hashlife,,2221,2,4.16,14329512,13026
gosperglidergun.rle,hashlife,,2231,2,4.19,16366520,13028
gosperglidergun.rle,hashlife,,2218,2,3.13,10720648,13030
gosperglidergun.rle,hashlife,,2224,2,9.425,14979096,13032
gosperglidergun.rle,hashlife,,2226,2,4.265,16985224,13034
gosperglidergun.rle,hashlife,,2214,2,4.015,11802952,13036
gosperglidergun.rle,hashlife,,2223,2,3.885,13693816,13038
gosperglidergun.rle,hashlife,,2224,2,3.98,15610920,13040
gosperglidergun.rle,hashlife,,2219,2,4.064999999,17922912,13042
gosperglidergun.rle,hashlife,,2213,2,4.135,12939352,13044
gosperglidergun.rle,hashlife,,2217,2,3.995,14862624,13046
gosperglidergun.rle,hashlife,,2220,2,3.98,16772912,13048
gosperglidergun.rle,hashlife,,2211,2,4.035,9912408,13050
gosperglidergun.rle,hashlife,,2218,2,3.905,11823600,13052
gosperglidergun.rle,hashlife,,2226,2,4.455,14299312,13054
gosperglidergun.rle,hashlife,,2226,2,4.209999999,16287936,13056
gosperglidergun.rle,hashlife,,2236,2,4.28,18291456,13058
